Au

Au	4.727601540471751	2.505795109781279	2.0111382652108034
Au	4.09401618384357	2.3563365599962305	0.9643042790670897
Au	4.200300331154727	1.4947878613935872	0.9799802545986047
Au	4.917806003367007	0.8240420772590951	1.345675894767513
Au	3.9218955187183546	-0.007807497805887298	1.2569497485790926
Au	5.861985255521001	-0.07053249663956318	1.092341782146351
Au	4.317516356202713	-0.11253918820508677	0.45595959685399867
Au	4.053509388757668	0.8570389872084696	-0.8917632494427424
Au	4.399133993488924	1.5685868761889732	-1.4010767869801033
Au	4.195913431141216	-0.4863989362118337	-1.618732374627796
Au	3.4092939664426947	0.2520568088987446	0.02346450565464453
Au	1.8557332686710604	1.1090926043958866	0.12537284731937598
